"","tempC","DO_dusk","elevation","Vol6.5","Vol6","Vol5.5","Vol5","Vol4.5","Vol4","Vol3.5","Vol3"
"1907",13,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1908",14,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1909",15,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1910",16,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1911",17,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1912",18,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1913",19,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1914",20,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1915",21,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1916",22,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1917",23,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1918",24,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1919",25,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1920",26,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1921",27,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1922",28,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1923",29,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1924",30,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1925",5,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1926",6,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1927",7,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1928",8,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1929",9,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1930",10,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1931",11,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1932",12,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1933",13,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1934",14,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1935",15,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1936",16,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1937",17,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1938",18,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1939",19,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1940",20,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1941",21,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1942",22,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1943",23,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1944",24,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1945",25,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1946",26,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1947",27,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1948",28,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1949",29,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1950",30,7,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1951",5,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1952",6,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1953",7,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1954",8,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1955",9,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1956",10,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1957",11,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1958",12,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1959",13,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1960",14,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1961",15,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1962",16,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1963",17,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1964",18,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1965",19,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1966",20,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1967",21,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1968",22,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1969",23,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1970",24,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1971",25,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1972",26,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1973",27,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1974",28,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1975",29,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1976",30,8,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1977",5,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1978",6,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1979",7,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1980",8,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1981",9,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1982",10,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1983",11,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1984",12,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1985",13,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1986",14,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1987",15,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1988",16,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1989",17,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1990",18,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1991",19,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1992",20,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1993",21,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1994",22,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1995",23,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1996",24,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1997",25,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1998",26,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1999",27,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2000",28,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2001",29,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2002",30,9,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2003",5,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2004",6,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2005",7,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2006",8,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2007",9,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2008",10,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2009",11,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2010",12,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2011",13,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2012",14,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2013",15,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2014",16,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2015",17,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2016",18,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2017",19,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2018",20,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2019",21,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2020",22,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2021",23,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2022",24,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2023",25,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2024",26,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2025",27,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2026",28,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2027",29,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2028",30,10,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"2029",5,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2030",6,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2031",7,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2032",8,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2033",9,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2034",10,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2035",11,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2036",12,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2037",13,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2038",14,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2039",15,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2040",16,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2041",17,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2042",18,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2043",19,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2044",20,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2045",21,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2046",22,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2047",23,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2048",24,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2049",25,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2050",26,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2051",27,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2052",28,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2053",29,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2054",30,5,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2055",5,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2056",6,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2057",7,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2058",8,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2059",9,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2060",10,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2061",11,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2062",12,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2063",13,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2064",14,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2065",15,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2066",16,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2067",17,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2068",18,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2069",19,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2070",20,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2071",21,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2072",22,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2073",23,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2074",24,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2075",25,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2076",26,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2077",27,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2078",28,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2079",29,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2080",30,6,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2081",5,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2082",6,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2083",7,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2084",8,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2085",9,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2086",10,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2087",11,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2088",12,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2089",13,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2090",14,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2091",15,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2092",16,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2093",17,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2094",18,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2095",19,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2096",20,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2097",21,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2098",22,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2099",23,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2100",24,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2101",25,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2102",26,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2103",27,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2104",28,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2105",29,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2106",30,7,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2107",5,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2108",6,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2109",7,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2110",8,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2111",9,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2112",10,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2113",11,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2114",12,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2115",13,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2116",14,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2117",15,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2118",16,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2119",17,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2120",18,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2121",19,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2122",20,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2123",21,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2124",22,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2125",23,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2126",24,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2127",25,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2128",26,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2129",27,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2130",28,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2131",29,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2132",30,8,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2133",5,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2134",6,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2135",7,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2136",8,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2137",9,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2138",10,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2139",11,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2140",12,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2141",13,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2142",14,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2143",15,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2144",16,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2145",17,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2146",18,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2147",19,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2148",20,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2149",21,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2150",22,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2151",23,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2152",24,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2153",25,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2154",26,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2155",27,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2156",28,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2157",29,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2158",30,9,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2159",5,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2160",6,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2161",7,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2162",8,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2163",9,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2164",10,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2165",11,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2166",12,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2167",13,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2168",14,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2169",15,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2170",16,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2171",17,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2172",18,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2173",19,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2174",20,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2175",21,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2176",22,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2177",23,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2178",24,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2179",25,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2180",26,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2181",27,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2182",28,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2183",29,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2184",30,10,69.37022,NA,NA,NA,NA,NA,NA,NA,NA
"2185",5,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2186",6,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2187",7,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2188",8,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2189",9,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2190",10,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2191",11,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2192",12,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2193",13,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2194",14,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2195",15,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2196",16,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2197",17,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2198",18,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2199",19,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2200",20,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2201",21,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2202",22,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2203",23,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2204",24,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2205",25,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2206",26,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2207",27,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2208",28,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2209",29,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2210",30,5,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2211",5,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2212",6,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2213",7,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2214",8,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2215",9,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2216",10,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2217",11,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2218",12,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2219",13,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2220",14,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2221",15,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2222",16,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2223",17,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2224",18,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2225",19,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2226",20,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2227",21,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2228",22,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2229",23,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2230",24,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2231",25,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2232",26,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2233",27,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2234",28,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2235",29,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2236",30,6,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2237",5,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2238",6,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2239",7,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2240",8,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2241",9,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2242",10,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2243",11,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2244",12,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2245",13,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2246",14,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2247",15,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2248",16,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2249",17,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2250",18,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2251",19,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2252",20,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2253",21,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2254",22,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2255",23,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2256",24,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2257",25,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2258",26,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2259",27,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2260",28,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2261",29,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2262",30,7,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2263",5,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2264",6,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2265",7,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2266",8,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2267",9,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2268",10,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2269",11,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2270",12,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2271",13,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2272",14,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2273",15,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2274",16,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2275",17,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2276",18,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2277",19,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2278",20,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2279",21,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2280",22,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2281",23,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
"2282",24,8,69.57852,NA,NA,NA,NA,NA,NA,NA,NA
